eft_id,description,normalized_description,company_id,company_name,alias,candidate_source,candidate_filter_score,fuzzy_score,vector_score,acronym_score,rule_score,final_score,risk_level,reason
EFT_00931,North Star Trading Limited TRF,north star trading limited trf,2,North Star Trading Limited,north star trading,token_index,0.5,0.9,0.8005,0.0,1.0,0.7401,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00932,transfer star trading limited,transfer star trading limited,2,North Star Trading Limited,north star trading ltd,token_index,0.6,0.8364,0.7275,0.0,0.8,0.6764,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00932,transfer star trading limited,transfer star trading limited,2,North Star Trading Limited,north star trading limited,token_index,0.6,0.8364,0.7275,0.0,0.8,0.6764,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00932,transfer star trading limited,transfer star trading limited,2,North Star Trading Limited,north star trading,token_index,0.5,0.855,0.6773,0.0,0.8,0.6707,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00933,North Star Trading Limited LTD,north star trading limited limited,2,North Star Trading Limited,north star trading ltd,token_index,0.6,0.95,0.9251,0.0,1.0,0.8025,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00933,North Star Trading Limited LTD,north star trading limited limited,2,North Star Trading Limited,north star trading limited,token_index,0.6,0.95,0.9251,0.0,1.0,0.8025,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00933,North Star Trading Limited LTD,north star trading limited limited,2,North Star Trading Limited,north star trading,token_index,0.5,0.9,0.8116,0.0,1.0,0.7435,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00934,abc trading limied a.s.,abc trading limied a s,1,ABC Trading Limited,abc trading,token_index,0.5,0.9,0.8329,0.0,0.8,0.7399,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00934,abc trading limied a.s.,abc trading limied a s,1,ABC Trading Limited,abc trading limited,token_index,0.5,0.878,0.8351,0.0,0.8,0.7296,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00934,abc trading limied a.s.,abc trading limied a s,1,ABC Trading Limited,abc trading ltd,token_index,0.5,0.878,0.8351,0.0,0.8,0.7296,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00935,PAYMENT Sunrise Logistics LLC ODEMESI,payment sunrise logistics llc odemesi,4,Sunrise Logistics LLC,sunrise logistics llc,token_index,0.6,0.9,0.7737,0.0,1.0,0.7321,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00935,PAYMENT Sunrise Logistics LLC ODEMESI,payment sunrise logistics llc odemesi,4,Sunrise Logistics LLC,sunrise logistics,token_index,0.5,0.9,0.6819,0.0,1.0,0.7046,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00935,PAYMENT Sunrise Logistics LLC ODEMESI,payment sunrise logistics llc odemesi,4,Sunrise Logistics LLC,sunrise log llc,token_index,0.6,0.855,0.6219,0.0,1.0,0.6641,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00936,KUZEY YILDIZI LOJISTIK AS TRF,kuzey yildizi lojistik as trf,7,Kuzey Yildizi Lojistik AS,kuzey yildizi lojistik as,token_index,0.5,0.95,0.8961,0.0,1.0,0.7938,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00937,Kuzey Yildizi Lojistik AS,kuzey yildizi lojistik as,7,Kuzey Yildizi Lojistik AS,kuzey yildizi lojistik as,token_index,0.5,1.0,1.0,0.0,1.0,0.85,High Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00938,TRF ABC Trading Limited LTD,trf abc trading limited limited,1,ABC Trading Limited,abc trading limited,token_index,0.6,0.9,0.754,0.0,0.8,0.7162,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00938,TRF ABC Trading Limited LTD,trf abc trading limited limited,1,ABC Trading Limited,abc trading ltd,token_index,0.6,0.9,0.754,0.0,0.8,0.7162,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00938,TRF ABC Trading Limited LTD,trf abc trading limited limited,1,ABC Trading Limited,abc trading,token_index,0.5,0.9,0.6538,0.0,0.8,0.6861,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00939,sunrise logistics llc odemesi,sunrise logistics llc odemesi,4,Sunrise Logistics LLC,sunrise logistics llc,token_index,0.6,0.95,0.8777,0.0,1.0,0.7883,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00939,sunrise logistics llc odemesi,sunrise logistics llc odemesi,4,Sunrise Logistics LLC,sunrise logistics,token_index,0.5,0.9,0.7864,0.0,1.0,0.7359,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00939,sunrise logistics llc odemesi,sunrise logistics llc odemesi,4,Sunrise Logistics LLC,sunrise log llc,token_index,0.6,0.855,0.6704,0.0,1.0,0.6786,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00940,Unknown Entity,unknown entity,2,North Star Trading Limited,nst,fuzzy_fallback,0.6,0.6,0.1624,0.0,0.0,0.3487,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00940,Unknown Entity,unknown entity,5,Delta Export Incorporated,de,fuzzy_fallback,0.57,0.57,0.1657,0.0,0.0,0.3347,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00940,Unknown Entity,unknown entity,6,Indiaforensic Services,is,fuzzy_fallback,0.45,0.45,0.1717,0.0,0.0,0.2765,No Match,Aday şirket fuzzy fallback ile bulundu.
EFT_00941,PAYMENT BC Trading Limited CORP,payment bc trading limited corporation,1,ABC Trading Limited,abc trading limited,fuzzy_fallback,0.855,0.855,0.6573,0.0,0.0,0.6247,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu.
EFT_00941,PAYMENT BC Trading Limited CORP,payment bc trading limited corporation,1,ABC Trading Limited,abc trading ltd,fuzzy_fallback,0.855,0.855,0.6573,0.0,0.0,0.6247,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu.
EFT_00941,PAYMENT BC Trading Limited CORP,payment bc trading limited corporation,1,ABC Trading Limited,abc trading,fuzzy_fallback,0.855,0.855,0.5746,0.0,0.0,0.5999,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
EFT_00942,XYZ HOLDINGS CORP,xyz holdings corporation,8,Acme Corporation,acme corporation,fuzzy_fallback,0.855,0.855,0.4791,0.0,0.0,0.5712,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
EFT_00942,XYZ HOLDINGS CORP,xyz holdings corporation,8,Acme Corporation,acme corp,fuzzy_fallback,0.855,0.855,0.4791,0.0,0.0,0.5712,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
EFT_00942,XYZ HOLDINGS CORP,xyz holdings corporation,8,Acme Corporation,a,fuzzy_fallback,0.6,0.6,0.197,0.0,0.0,0.3591,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00943,Kuzey Yildizi Lojistik AS,kuzey yildizi lojistik as,7,Kuzey Yildizi Lojistik AS,kuzey yildizi lojistik as,token_index,0.5,1.0,1.0,0.0,1.0,0.85,High Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00944,UNKNOWN ENITY,unknown enity,5,Delta Export Incorporated,de,fuzzy_fallback,0.57,0.57,0.3105,0.0,0.0,0.3782,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00944,UNKNOWN ENITY,unknown enity,2,North Star Trading Limited,nst,fuzzy_fallback,0.6,0.6,0.223,0.0,0.0,0.3669,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00944,UNKNOWN ENITY,unknown enity,6,Indiaforensic Services,is,fuzzy_fallback,0.45,0.45,0.2241,0.0,0.0,0.2922,No Match,Aday şirket fuzzy fallback ile bulundu.
EFT_00945,acme corporation llc,acme corporation llc,8,Acme Corporation,acme corporation,token_index,0.6,0.95,0.9717,0.0,0.8,0.8065,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00945,acme corporation llc,acme corporation llc,8,Acme Corporation,acme corp,token_index,0.6,0.95,0.9717,0.0,0.8,0.8065,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00945,acme corporation llc,acme corporation llc,8,Acme Corporation,acme,token_index,0.9,0.9,0.7788,0.0,0.8,0.7236,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00946,PAYMENT ABC Trading Limited,payment abc trading limited,1,ABC Trading Limited,abc trading limited,token_index,0.6,0.95,0.8339,0.0,0.8,0.7652,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00946,PAYMENT ABC Trading Limited,payment abc trading limited,1,ABC Trading Limited,abc trading ltd,token_index,0.6,0.95,0.8339,0.0,0.8,0.7652,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00946,PAYMENT ABC Trading Limited,payment abc trading limited,1,ABC Trading Limited,abc trading,token_index,0.5,0.9,0.7565,0.0,0.8,0.717,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00947,TO Indiaforensic Services,to indiaforensic services,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.9585,0.0,0.8,0.8025,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00948,Kuzey Yildizi Lojistik AS,kuzey yildizi lojistik as,7,Kuzey Yildizi Lojistik AS,kuzey yildizi lojistik as,token_index,0.5,1.0,1.0,0.0,1.0,0.85,High Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00949,Sunrise ogistics,sunrise ogistics,4,Sunrise Logistics LLC,sunrise logistics,token_index,0.5,0.9697,0.5439,0.0,0.5,0.673,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00949,Sunrise ogistics,sunrise ogistics,4,Sunrise Logistics LLC,sunrise logistics llc,token_index,0.5,0.8649,0.4577,0.0,0.5,0.5947,No Match,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00949,Sunrise ogistics,sunrise ogistics,4,Sunrise Logistics LLC,sunrise log llc,token_index,0.5,0.7097,0.4785,0.0,0.5,0.5234,No Match,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00950,EFT EXPORT INCORPORATED A.S.,eft export incorporated a s,5,Delta Export Incorporated,delta export incorporated,fuzzy_fallback,0.8462,0.8462,0.4874,0.0,0.0,0.5693,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
EFT_00950,EFT EXPORT INCORPORATED A.S.,eft export incorporated a s,5,Delta Export Incorporated,delta export inc,fuzzy_fallback,0.8462,0.8462,0.4874,0.0,0.0,0.5693,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
EFT_00950,EFT EXPORT INCORPORATED A.S.,eft export incorporated a s,5,Delta Export Incorporated,delta export,fuzzy_fallback,0.855,0.855,0.382,0.0,0.0,0.5421,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
EFT_00951,abc trading limited odemesi,abc trading limited odemesi,1,ABC Trading Limited,abc trading limited,token_index,0.6,0.95,0.7612,0.0,0.8,0.7434,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00951,abc trading limited odemesi,abc trading limited odemesi,1,ABC Trading Limited,abc trading ltd,token_index,0.6,0.95,0.7612,0.0,0.8,0.7434,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00951,abc trading limited odemesi,abc trading limited odemesi,1,ABC Trading Limited,abc trading,token_index,0.5,0.9,0.701,0.0,0.8,0.7003,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00952,trf glbal energy petroleum corporation,trf glbal energy petroleum corporation,3,Global Energy Petroleum Corporation,glbl energy petroleum corporation,token_index,0.6,0.9296,0.8653,0.0,1.0,0.7744,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00952,trf glbal energy petroleum corporation,trf glbal energy petroleum corporation,3,Global Energy Petroleum Corporation,glbl energy petroleum corp,token_index,0.6,0.9296,0.8653,0.0,1.0,0.7744,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00952,trf glbal energy petroleum corporation,trf glbal energy petroleum corporation,3,Global Energy Petroleum Corporation,glbl enrgy petroleum corp,token_index,0.6,0.9143,0.8191,0.0,1.0,0.7529,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00953,Kuzey Yildizi Lojistik AS TRF,kuzey yildizi lojistik as trf,7,Kuzey Yildizi Lojistik AS,kuzey yildizi lojistik as,token_index,0.5,0.95,0.8961,0.0,1.0,0.7938,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00954,inv acme trf,inv acme trf,8,Acme Corporation,acme,token_index,0.9,0.9,0.6198,0.0,0.5,0.661,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00954,inv acme trf,inv acme trf,8,Acme Corporation,acme corporation,token_index,0.5,0.475,0.5564,0.0,0.5,0.4294,No Match,Aday şirket token index üzerinden bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00954,inv acme trf,inv acme trf,8,Acme Corporation,acme corp,token_index,0.5,0.475,0.5564,0.0,0.5,0.4294,No Match,Aday şirket token index üzerinden bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00955,payment delta export incorporated a.s.,payment delta export incorporated a s,5,Delta Export Incorporated,delta export incorporated,token_index,0.6,0.95,0.8367,0.0,0.8,0.766,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00955,payment delta export incorporated a.s.,payment delta export incorporated a s,5,Delta Export Incorporated,delta export inc,token_index,0.6,0.95,0.8367,0.0,0.8,0.766,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00955,payment delta export incorporated a.s.,payment delta export incorporated a s,5,Delta Export Incorporated,delta export,token_index,0.5,0.9,0.748,0.0,0.8,0.7144,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00956,kuzey yildizi lojistik as,kuzey yildizi lojistik as,7,Kuzey Yildizi Lojistik AS,kuzey yildizi lojistik as,token_index,0.5,1.0,1.0,0.0,1.0,0.85,High Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00957,EXPORT INCORPORATED LC,export incorporated lc,5,Delta Export Incorporated,delta export incorporated,fuzzy_fallback,0.8805,0.8805,0.5468,0.0,0.0,0.6043,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
EFT_00957,EXPORT INCORPORATED LC,export incorporated lc,5,Delta Export Incorporated,delta export inc,fuzzy_fallback,0.8805,0.8805,0.5468,0.0,0.0,0.6043,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
EFT_00957,EXPORT INCORPORATED LC,export incorporated lc,5,Delta Export Incorporated,delta export,fuzzy_fallback,0.855,0.855,0.4605,0.0,0.0,0.5657,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu.
EFT_00958,Unknown Entity A.S.,unknown entity a s,8,Acme Corporation,a,fuzzy_fallback,0.6,0.6,0.3983,1.0,0.0,0.5695,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu. Şirket acronym'i EFT açıklamasında bulundu.
EFT_00958,Unknown Entity A.S.,unknown entity a s,8,Acme Corporation,acme,fuzzy_fallback,0.4886,0.4886,0.195,1.0,0.0,0.4528,No Match,Aday şirket fuzzy fallback ile bulundu. Şirket acronym'i EFT açıklamasında bulundu.
EFT_00958,Unknown Entity A.S.,unknown entity a s,2,North Star Trading Limited,nst,fuzzy_fallback,0.6,0.6,0.1716,0.0,0.0,0.3515,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00959,TRANSFER Sunrise ogistics LLC LTD,transfer sunrise ogistics llc limited,4,Sunrise Logistics LLC,sunrise logistics llc,token_index,0.6,0.8571,0.6594,0.0,0.8,0.6664,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00959,TRANSFER Sunrise ogistics LLC LTD,transfer sunrise ogistics llc limited,4,Sunrise Logistics LLC,sunrise log llc,token_index,0.6,0.855,0.6054,0.0,0.8,0.6491,No Match,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00959,TRANSFER Sunrise ogistics LLC LTD,transfer sunrise ogistics llc limited,4,Sunrise Logistics LLC,sunrise logistics,token_index,0.5,0.855,0.5318,0.0,0.8,0.627,No Match,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00960,XYZ Holdings,xyz holdings,4,Sunrise Logistics LLC,sl,fuzzy_fallback,0.6,0.6,0.2213,0.0,0.0,0.3664,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00960,XYZ Holdings,xyz holdings,2,North Star Trading Limited,nst,fuzzy_fallback,0.6,0.6,0.1865,0.0,0.0,0.3559,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00960,XYZ Holdings,xyz holdings,6,Indiaforensic Services,is,fuzzy_fallback,0.6,0.6,0.1796,0.0,0.0,0.3539,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00961,Kuzey Yildizi Lojistik S INV,kuzey yildizi lojistik s inv,7,Kuzey Yildizi Lojistik AS,kuzey yildizi lojistik as,token_index,0.5,0.9057,0.8925,0.0,1.0,0.7706,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00962,sunrise logistics llc llc,sunrise logistics llc llc,4,Sunrise Logistics LLC,sunrise logistics llc,token_index,0.6,0.95,0.9899,0.0,1.0,0.822,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00962,sunrise logistics llc llc,sunrise logistics llc llc,4,Sunrise Logistics LLC,sunrise logistics,token_index,0.5,0.95,0.8295,0.0,1.0,0.7738,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00962,sunrise logistics llc llc,sunrise logistics llc llc,4,Sunrise Logistics LLC,sunrise log llc,token_index,0.6,0.855,0.7932,0.0,1.0,0.7155,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00963,XYZ Hodings,xyz hodings,4,Sunrise Logistics LLC,sl,fuzzy_fallback,0.6,0.6,0.3145,0.0,0.0,0.3944,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00963,XYZ Hodings,xyz hodings,6,Indiaforensic Services,is,fuzzy_fallback,0.6,0.6,0.2143,0.0,0.0,0.3643,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00963,XYZ Hodings,xyz hodings,2,North Star Trading Limited,nst,fuzzy_fallback,0.6,0.6,0.1966,0.0,0.0,0.359,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00964,acme corporation,acme corporation,8,Acme Corporation,acme corporation,token_index,0.6,1.0,1.0,0.0,0.8,0.84,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00964,acme corporation,acme corporation,8,Acme Corporation,acme corp,token_index,0.6,1.0,1.0,0.0,0.8,0.84,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00964,acme corporation,acme corporation,8,Acme Corporation,acme,token_index,0.9,0.9,0.8161,0.0,0.8,0.7348,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00965,nobody inc a.s.,nobody incorporated a s,5,Delta Export Incorporated,delta exp inc,fuzzy_fallback,0.6706,0.6706,0.2639,0.0,0.0,0.4145,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00965,nobody inc a.s.,nobody incorporated a s,5,Delta Export Incorporated,delta exp incorporated,fuzzy_fallback,0.6706,0.6706,0.2639,0.0,0.0,0.4145,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00965,nobody inc a.s.,nobody incorporated a s,5,Delta Export Incorporated,delta export incorporated,fuzzy_fallback,0.6514,0.6514,0.2273,0.0,0.0,0.3939,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00966,Sunrise Logistics LLC INV,sunrise logistics llc inv,4,Sunrise Logistics LLC,sunrise logistics llc,token_index,0.6,0.95,0.9307,0.0,1.0,0.8042,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00966,Sunrise Logistics LLC INV,sunrise logistics llc inv,4,Sunrise Logistics LLC,sunrise logistics,token_index,0.5,0.95,0.8211,0.0,1.0,0.7713,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00966,Sunrise Logistics LLC INV,sunrise logistics llc inv,4,Sunrise Logistics LLC,sunrise log llc,token_index,0.6,0.855,0.7431,0.0,1.0,0.7004,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
